Age,Height,Weight,Veg_Consump,Water_Consump,Meal_Count,Phys_Act,Time_E_Dev,Body_Level,Gender_Female,Gender_Male,H_Cal_Consump_no,H_Cal_Consump_yes,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Smoking_no,Smoking_yes,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Fam_Hist_no,Fam_Hist_yes,H_Cal_Burn_no,H_Cal_Burn_yes,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking
21.701643,1.896073,90.52446,2.427689,2.876096,3.715306,1.815768,0.426465,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.285553,1.717775,85.312639,2.951591,2.971557,3.0,0.0,0.947192,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
33.070142,1.709428,83.014033,2.0,2.01051,1.044628,2.805801,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
22.0,1.88,90.0,2.0,1.0,3.0,0.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
21.814653,1.611822,67.140367,1.874935,2.558773,3.370362,1.206121,0.271024,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
29.695603,1.842943,93.798055,2.133955,1.753464,2.902766,1.729987,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
20.670975,1.509408,64.852953,2.294067,2.0,3.209508,1.103088,1.261043,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
31.484494,1.707613,82.586893,2.795086,1.367876,3.250467,0.022958,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
19.429723,1.813567,86.144904,2.643183,2.397124,3.821461,2.044165,0.471663,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.281681,1.673333,77.205685,2.689929,1.718569,1.835543,0.674348,0.707246,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23.0,1.712556,75.480764,3.0,1.229915,3.654061,0.793489,1.597608,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.016623,1.755427,78.300084,3.0,2.0,1.0,2.877473,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
39.965474,1.739293,80.914382,2.416044,1.352649,3.196043,0.148628,1.08266,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
19.623574,1.818226,85.833029,2.954996,2.430918,3.714833,2.545931,0.469735,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.591439,1.65,80.0,2.0,2.0,3.0,0.451078,2.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
30.0,1.8,91.0,2.0,2.0,3.0,0.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
35.456326,1.651812,79.437921,2.156065,1.221281,2.909117,0.503279,1.796136,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23.0,1.668649,80.458343,2.0,1.142873,2.256119,0.807076,1.611271,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.0,1.8,85.0,3.0,2.0,3.0,1.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
19.223259,1.706082,78.073528,1.961347,2.0,3.0,1.655488,1.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.874658,1.713343,75.828119,2.507841,1.279756,3.648194,0.132629,1.82753,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
33.0,1.85,99.0,2.0,3.0,3.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
33.954433,1.682253,77.431678,3.0,1.999882,2.049908,1.637368,0.10724,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
18.0,1.7,78.0,1.0,2.0,3.0,0.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
20.0,1.9,91.0,3.0,3.0,4.0,2.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
19.0,1.82,87.0,2.0,2.0,3.0,0.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.53,65.0,2.0,1.0,3.0,0.0,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
28.0,1.7,73.0,2.0,2.0,3.0,2.0,0.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
24.122589,1.856759,95.887056,1.116068,2.0,2.449067,0.92635,1.97117,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.54,71.0,3.0,2.0,4.0,1.0,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
19.703095,1.704141,78.790936,1.650505,2.0,3.0,1.73234,1.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
27.757187,1.505437,63.892071,2.0,1.278578,1.0,0.02112,0.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.378039,1.718534,80.0,2.0,2.0,3.0,2.721646,1.269982,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.32012,1.705813,82.011962,2.784471,2.984153,2.122545,2.164472,0.203978,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
31.539393,1.657496,73.641633,2.0,1.0,3.0,0.0,1.112489,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
33.0,1.75,85.0,2.0,2.0,3.0,1.0,0.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
19.0,1.78,81.0,1.0,2.0,3.0,3.0,0.0,Body Level 3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
28.167799,1.658202,78.0,2.938031,1.931242,1.532833,0.525002,0.371941,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
19.693804,1.8,85.0,2.188722,2.721356,3.0,1.528968,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.017383,1.752391,79.109637,3.0,2.0,1.0,2.57223,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23.0,1.681314,80.037202,2.0,1.964435,2.9796,0.189957,1.73216,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
17.781183,1.6,65.0,3.0,2.0,2.973504,0.178976,0.166076,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
21.0285,1.742364,78.664618,2.780699,1.579207,1.101404,1.153775,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
26.208134,1.7,78.041338,2.784383,2.165605,3.0,0.855973,0.839659,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
21.20563,1.704573,80.0,2.0,2.0,3.0,2.847761,1.413375,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.828435,1.710415,75.142858,2.786008,2.526193,3.0,0.925118,2.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
33.0816,1.705617,83.016968,2.0,2.991671,2.7976,2.148738,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
21.929387,1.698049,75.0,2.0,2.763573,3.0,1.502711,0.127879,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.985119,1.759117,80.0,2.0,2.651194,1.411808,2.878414,0.953841,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.0,1.72,82.0,2.0,2.0,1.0,2.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
21.00829,1.621412,70.0,2.0,2.795651,1.0,0.80873,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
21.033794,1.625891,70.0,2.0,2.00876,1.0,0.63119,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
39.214514,1.580765,62.631382,2.487167,2.396977,3.0,0.577063,0.435072,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
18.951144,1.621048,72.105856,3.0,2.0,3.884861,1.0,1.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.0,1.8,90.0,1.0,2.0,3.0,0.0,2.0,Body Level 3,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
23.0,1.7,75.0,3.0,3.0,3.0,1.0,2.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
27.0,1.72,88.0,2.0,2.0,1.0,0.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
35.0,1.77,85.0,3.0,3.0,3.0,2.0,1.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
21.0,1.62,70.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
42.24475,1.768231,75.62931,3.0,2.112032,2.951837,0.378683,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
21.18354,1.72,80.555875,2.0,2.0,2.468421,2.0,1.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.947102,1.518917,60.267427,2.838037,1.144467,2.737571,0.753782,1.286844,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
28.39124,1.81006,87.286783,3.0,1.205633,3.0,2.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
23.0,1.672101,80.939733,2.0,1.40077,2.395785,0.788659,1.544357,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
29.740496,1.820471,87.668828,3.0,1.174611,3.0,2.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
31.398281,1.919543,101.544589,2.0,2.001936,1.005391,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.709561,75.0,2.0,1.636326,3.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.647971,68.818893,2.0,1.859089,1.411685,0.0,1.306,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
31.255587,1.69308,71.927379,2.615788,1.771781,3.0,0.759422,0.686529,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
34.543563,1.765188,85.0,2.694281,2.653831,3.0,1.96582,0.891189,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23.801436,1.855779,86.098523,2.0,1.675733,2.372339,1.066241,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
55.0,1.78,84.0,3.0,3.0,4.0,3.0,0.0,Body Level 3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
38.378056,1.67805,77.224574,2.444599,1.029798,3.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
18.0,1.644682,68.392133,2.0,1.344539,1.131695,0.0,1.59257,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.0,1.51,59.0,3.0,1.0,3.0,1.0,2.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
39.170029,1.688354,79.278896,3.0,2.994515,3.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
25.472995,1.688911,78.434492,2.182401,2.456939,2.832018,0.038809,0.524015,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.180346,1.773766,89.28282,2.010684,2.0,1.322087,0.540397,0.973834,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.149706,1.699818,78.0,1.096455,2.450069,2.491315,0.0,0.726118,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
38.825189,1.780846,85.687751,2.901924,2.76382,1.124977,0.8554,0.999183,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
28.583944,1.57856,65.522744,2.0,1.970622,2.283673,1.863258,1.581703,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.389679,1.691322,77.561602,3.0,2.0,1.802305,0.390877,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
42.189023,1.647768,79.165306,2.0,1.0,3.0,0.0,1.48189,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
21.012542,1.615145,68.653347,1.729824,2.043703,3.612941,0.562118,0.426643,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
19.462713,1.550122,69.936073,2.501683,1.337378,3.394788,0.932888,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.603191,1.714508,85.137113,2.319776,2.154898,2.884848,0.325534,0.954216,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
38.692265,1.548178,62.341438,2.956671,2.868132,2.965494,0.0,0.54925,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
41.0,1.8,92.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
29.463168,1.659172,71.170001,2.0,1.281683,3.0,1.609801,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
55.24625,1.769269,80.491339,2.0,2.0,3.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
17.570089,1.7,83.199034,2.097373,1.538626,2.547086,1.0,0.761898,Body Level 3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.087389,1.786238,89.802492,1.718156,2.0,1.631184,0.0,0.306124,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.869778,1.795311,89.868784,1.57223,2.0,1.888067,0.0,0.552498,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.612556,69.463458,2.0,3.0,1.259628,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
32.593129,1.721903,72.748903,2.0,1.0,3.0,0.0,1.339232,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
16.38009,1.617124,67.913561,2.851664,2.0,1.0,0.977929,1.765321,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.988004,1.80827,91.363293,1.963965,1.85537,1.836226,0.0,1.667745,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.94003,1.721348,83.986714,2.407817,1.983649,2.844138,0.868721,0.089354,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.0,1.76,79.349221,2.0,3.0,1.893811,1.376229,1.801322,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.572648,1.698346,75.0,2.0,2.0,3.0,0.345684,1.415536,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.605404,68.226511,2.0,3.0,1.9154,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
19.179932,1.637537,70.0,2.0,2.118716,1.030416,0.529259,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
16.865984,1.644053,67.439589,1.31415,1.364957,1.068196,0.0,0.057926,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
33.700749,1.642971,74.803157,3.0,1.074048,1.146052,0.679935,0.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
37.455752,1.508908,63.183846,2.048582,2.0,1.047197,0.15136,0.22596,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
25.0,1.7,83.0,2.0,2.0,3.0,0.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
19.911246,1.530248,68.85097,2.258795,1.172186,3.53009,0.678943,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.610761,1.550723,60.628321,2.823179,1.226764,2.644692,0.747528,0.008899,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
21.0,1.753578,77.97917,2.273548,1.648404,2.39007,0.874643,1.102696,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.0,1.691303,80.539,2.0,2.0,2.038373,2.70825,1.506576,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
33.0,1.74,76.0,2.0,1.0,3.0,0.0,2.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
21.0,1.617469,68.869791,1.206276,2.406541,3.0,0.94984,0.479221,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
39.0,1.79,90.0,2.0,2.0,1.0,0.0,0.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
21.0,1.75,78.0,2.0,2.0,3.0,0.0,2.0,Body Level 3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
22.882558,1.793451,89.909259,1.899116,1.39854,2.375026,0.0,1.365793,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
26.787842,1.817641,87.107317,2.971588,1.394883,2.743277,2.0,0.470243,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
55.137881,1.657221,80.993213,2.0,2.0,3.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
19.478533,1.804099,85.196279,2.459976,2.078011,3.30846,1.779646,0.871772,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.0,1.87,95.0,1.0,2.0,3.0,0.0,2.0,Body Level 3,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
24.0,1.84,86.0,2.0,2.0,1.0,2.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
21.142432,1.855353,86.413388,2.0,1.345298,3.0,1.097905,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
29.0,1.7,78.0,3.0,1.0,3.0,2.0,1.0,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
18.0,1.742819,86.565148,3.0,2.0,3.0,2.040816,0.860321,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.252457,1.589616,65.127324,2.286146,2.657303,2.961113,1.91108,1.618227,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
30.079371,1.810616,92.860254,2.0,1.622638,3.0,0.033745,0.105895,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.789291,1.820643,85.0,3.0,2.759246,3.0,1.763277,0.453314,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.245408,1.707968,75.383716,2.5621,1.172427,3.105007,0.184917,0.923082,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.62,70.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
21.125836,1.638085,70.0,2.0,2.115967,1.0,0.770536,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
38.939448,1.738321,86.934846,2.843709,1.130079,3.058539,2.834373,0.044954,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
21.938831,1.611239,67.939653,1.906194,2.597746,3.987707,1.922234,1.376124,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.731497,1.696201,75.399191,2.109162,1.971774,3.245148,0.989335,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
17.689057,1.713599,83.285753,2.009952,1.660614,2.716106,1.0,0.60473,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
25.035915,1.763101,88.532032,1.973499,2.0,1.081805,0.0,0.464022,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.389906,1.68108,83.568035,2.0,2.482294,1.660768,0.891205,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
20.634694,1.568188,67.904023,2.512719,1.131169,3.0,0.095389,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
40.0,1.58,63.0,2.0,2.0,3.0,3.0,1.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
24.0,1.7,85.0,2.0,3.0,3.0,0.0,1.0,Body Level 3,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
19.0,1.76,79.0,2.0,3.0,3.0,1.0,2.0,Body Level 3,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
21.473078,1.694423,80.311273,2.0,2.0,2.646717,2.627515,1.358812,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.62,69.0,1.0,2.0,3.0,0.0,1.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
19.0,1.76,80.0,2.0,3.0,1.0,3.0,1.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
33.185661,1.836007,97.416417,2.0,3.0,1.724887,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
22.549208,1.629194,70.0,2.0,2.803311,1.0,0.245354,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
23.0,1.65,80.0,2.0,2.0,3.0,0.0,2.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
22.283082,1.870931,89.251639,2.0,1.081333,2.799979,0.444347,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.154854,1.481682,61.373868,2.0,1.453626,2.983297,0.32896,0.509396,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.005725,1.599999,73.513873,2.942154,2.184768,2.667711,1.524405,0.805008,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.728707,1.663509,80.0,2.0,2.13755,3.0,0.0,0.124977,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
35.125401,1.529834,62.903938,2.0,1.456581,2.105616,0.0,0.9974,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
23.0,1.77433,90.0,2.116432,1.002292,3.0,0.0,1.066708,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.270434,1.737165,76.699774,2.838969,2.425927,3.0,1.0,1.453335,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
